
(115.29725909036233,75.54775557119237)
(130.58662528987105,74.59698522468142)
(113.31536957053942,87.32153038239096)
(115.06707512083065,78.43212039593917)
(112.93600835780663,88.03552485672495)
(124.60343354904353,82.85493624987205)
(130.40921552330406,91.98041311200353)
(130.2202148613112,81.27359918776591)
(158.11926412429824,71.0409011484349)
(152.54449637748215,74.37280049143573)
(143.0116460992541,84.17041574972285)
(144.47794046377254,78.59020960089981)
(152.88990248281655,86.70502027941382)
(155.66696667493497,91.6279932214498)
(115.49695614352078,94.17567905706238)
(122.25221950996985,95.12147548495173)
(120.57403132425716,103.77592049714232)
(128.7735833877348,100.63097377002134)
(115.48005004874608,107.89041506923115)
(109.14031566526825,111.15788727043798)
(106.76461948229951,106.7965729900722)
(107.47739646575559,114.45125568211688)
(129.30178244094057,118.60136656481222)
(137.809821448186,95.26293996914347)
(130.89697684269595,97.31482198828098)
(135.76871244739198,99.22984231901077)
(143.57477449300393,106.56583055987562)
(141.31989835044203,105.58216712375685)
(152.42428019214512,103.3055835590701)
(144.0176686622082,114.57367034989076)
(131.29278107432808,119.85513359349824)
(156.8317599982687,115.36948276744513)
(172.35813974652075,12.18355458452966)
(169.9584877369964,10.812816097506499)
(178.22729004215427,18.460634033437373)
(178.5483465947368,15.658814345441911)
(188.57540676850977,18.72055694992372)
(171.7457964159372,25.370195085501976)
(172.75320959695955,25.13670674872347)
(183.87185084742373,27.40250434193318)
(180.56628269606358,30.91843388402657)
(193.5831182278555,17.94998503784882)
(190.14579723771215,6.683510053413457)
(191.04863823571384,8.19360315835111)
(212.4872585121932,14.003884235778088)
(192.02131370988866,22.252237797366774)
(190.07400171446045,25.790637036022503)
(205.39691074645953,20.862812124356367)
(173.69317339129896,45.58657304929682)
(169.0893459810486,34.14659129453764)
(162.61953303772168,42.79926367883519)
(175.689775263995,42.66371282532805)
(180.3677238017491,47.59034536141405)
(177.6175980230172,36.22857897347495)
(187.9496794173167,57.6285726696882)
(174.72974604174954,54.592356866322575)
(203.23226110456068,41.77035162806939)
(195.36567242759668,37.544692405375486)
(201.45973826436727,41.85690404410312)
(189.19369741543971,33.774949144484424)
(207.29766413292214,60.9250007659129)
(238.6888128832387,7.389507972147058)
(224.27729160902732,32.57805309568215)
(221.19268835123154,33.54022597900544)
(236.0914024815512,30.57694777133571)
(230.90332343400894,37.86147012702486)
(221.9895767207272,43.26969227493785)
(238.45767191491905,38.881689246674)
(237.45308627672392,35.2886156700165)
(224.20506111559877,57.03307034327577)
(167.5959481932873,66.79395081469653)
(163.4694706997028,67.27052642886463)
(184.56517206288322,63.18091223089573)
(187.39315715449698,65.92485080718177)
(180.31654978566291,70.57537609611597)
(186.23154872645387,65.26908738486418)
(165.08838145430025,80.96753600288233)
(184.39111017872506,78.24467908492852)
(181.89352093211926,88.91502296412435)
(192.0220593927408,67.44247595853466)
(197.95975763882456,85.23126945507062)
(204.43965555715096,86.6741193601257)
(203.92376184093928,81.31415737894002)
(210.95332916281575,77.80980441629652)
(162.64247715434283,99.18502762106283)
(185.16412399856512,105.85472466756431)
(186.50573385133202,101.1209552013645)
(164.53742377193373,112.35214107525331)
(173.82869929642385,111.01275404829448)
(185.93336517621583,109.11666020009181)
(175.4799234509726,116.82072814932911)
(200.282314581361,100.27789051029285)
(211.20632807827087,93.04207120656528)
(199.472493587298,109.60127972832316)
(194.6322061211646,113.93898192057924)
(211.97462506960414,111.1799799897822)
(231.16380704184678,68.38666196334711)
(232.73095312833152,75.62986117083219)
(237.98087453562448,65.36783408171851)
(222.85594563677773,81.67499986600083)
(220.11997130992256,90.4078787230863)
(240.78723544401385,85.42441964589642)
(238.34109108356506,81.63264617754646)
(221.64187448083567,115.22437056514917)
(227.260769663185,117.46642791081473)
(224.54793738419352,118.85458041131744)
(50.93412985168908,130.34351190221855)
(43.4916102088103,121.52589941192761)
(50.42534093516613,150.1619266741074)
(61.059465214887126,138.59686798605486)
(83.2574759673584,130.17377373635065)
(81.57196676622846,132.5713675621614)
(82.02473381369094,128.39682213206945)
(98.3342217196585,132.3127948186518)
(99.69356661914344,134.51278409714126)
(79.3956175506089,146.5989042081403)
(78.72676846127996,145.54250012626363)
(49.98456748048625,154.67638622250252)
(48.521651339738696,152.18829092778338)
(70.29290710301248,150.95158662501018)
(61.88597966251473,164.03791472646276)
(63.3770130609758,151.73203401731627)
(57.38367551912242,165.86325121335074)
(57.090806935494555,172.94468642778168)
(57.710986773529555,174.8636294348944)
(72.51525233898354,160.9400086670036)
(79.06607325506133,160.52128508641607)
(74.6269613061402,162.634297030303)
(82.53566894687293,157.571889525693)
(86.53391028039471,151.02080437183605)
(87.3936824125372,152.92563758219057)
(99.37535192788818,162.14263474901173)
(98.2293318000545,158.26513949605487)
(77.43450272216893,173.02033169205492)
(75.7806463916792,177.01258391462386)
(102.8758441992606,130.65771990816722)
(113.48269087992145,137.66989678499232)
(130.43556364133798,144.75254629914798)
(129.8948067501271,148.25808682227478)
(128.68346390801997,147.34786077223583)
(132.27061744949654,122.52321732222805)
(133.0169685853764,148.5130258231676)
(149.78282184608221,138.65159440625825)
(115.36594412936756,150.6723330140046)
(113.99517443500758,164.25403715995446)
(108.33189654982789,179.19506065460047)
(130.69836826387592,153.65289444068242)
(155.70487499402117,158.6170718579475)
(153.02689408144636,151.81785719509537)
(132.5349575168196,166.65413660401407)
(131.19486552033726,171.95817115480628)
(145.97137639179087,174.86583561630653)
(50.63669432802541,189.71446698686395)
(65.52647849797742,193.4180917199722)
(63.05325056513027,187.4133328888675)
(67.20719715942727,186.72323472220256)
(71.26562018398064,193.91325269588071)
(51.22427562877337,201.30246877769957)
(71.54131315112181,196.20522370734085)
(93.26101278797137,183.96218195410387)
(95.95396283569818,183.605777328452)
(95.48775546199738,184.17077405598138)
(97.04245308382394,190.82610023656787)
(92.6267921200801,201.9311647465721)
(93.5909642962938,201.54230504957246)
(112.84097904341087,185.68758794920228)
(104.19117497099967,183.61322146160654)
(111.75445077615501,189.33598724619947)
(120.26884485194881,188.3223198129828)
(125.31175693757609,182.5382271097385)
(105.33264911436453,195.15169005649778)
(124.08793325452137,201.77616778610854)
(135.2180787265865,189.48056986319534)
(150.72948258491027,190.7191034135725)
(130.88531505024332,196.13024567703872)
(174.4331543232414,126.06076560538102)
(170.25626616979832,123.29521713157783)
(165.43675284424762,131.25675063262338)
(187.4805080453894,132.9933694260954)
(181.9655742765268,135.18132895776114)
(167.78813272837567,141.30727764130097)
(170.49601955686074,145.10382907451896)
(172.6126602951107,146.92237508990087)
(195.4716968480028,124.3515359882922)
(192.07607318562344,123.5071508338022)
(197.6446874908421,132.35458464556888)
(214.0801136837423,135.90562021161014)
(209.3209026234216,149.2139610504169)
(178.9450537274613,161.9168559989344)
(164.1745093294453,177.70965415720212)
(171.2903843944781,170.76966066232598)
(185.47387501648,165.65519248447941)
(183.56641025800667,172.6157981455545)
(184.87372627480596,166.05773130623533)
(195.40427728602918,155.67895695987875)
(193.59999036540194,157.3825609924404)
(191.27253894202113,165.3704806316257)
(193.14794168096563,171.85902781888694)
(192.80304294882103,176.7673524906662)
(210.065104466454,176.2005683377322)
(211.9596262030259,178.45893903694326)
(203.75404828886406,178.23411911458277)
(210.58433193582908,167.56116205650528)
(206.90603016138465,172.08388867029043)
(220.8128153543488,133.6195847685321)
(235.78715555401118,132.48493644067673)
(230.9212360324551,148.31207966154892)
(226.7449194160033,149.31431992969044)
(218.92466602729786,149.43583052671352)
(219.021956455829,164.61315652354813)
(239.7898439989159,160.06066876798906)
(237.65969721133501,162.41459302665083)
(173.56025261873646,192.28267215907374)
(203.41261651201694,181.71230360464563)
(192.75821345978483,180.69361215388835)
(197.5575421820007,191.8725104374215)
(194.51388021938112,188.91521975005026)
(215.5207479117803,189.0202231979979)
(209.45334242019987,200.14214129200656)
(208.6598383213224,197.42413053103155)
(231.43082163031733,189.64188568253957)
(231.40745360763208,185.60855297309968)
(222.45606118204142,180.25685258648429)
(240.65109975117525,185.20683122448816)
(237.88745517127165,186.00167674947602)
(229.31465586278853,195.6336658117956)
(224.06483302147228,195.21492241419162)

(390.50777120269623,223.53489966191347)
(392.8777739037954,216.84793154513517)
(390.41640351092593,229.06867053296037)
(393.20413253786404,225.90306746978536)
(390.54264186349417,237.8159977624063)
(436.7469862109891,150.4602689684614)
(419.7012722037083,159.8332789987444)
(418.9653209892806,161.92267552488522)
(395.2197439842573,179.4235609220491)
(407.41922561593674,173.52360408416467)
(428.31578212135844,158.72362709167828)
(427.6183131482527,152.6984962229074)
(425.4909833873379,152.0685784742195)
(439.70016792112756,159.9595877618175)
(450.3626514154146,163.75024602153485)
(427.5519650094037,165.48096758584097)
(501.7260722148983,149.74082272022594)
(462.2459366639182,164.4801208058077)
(480.5916152910436,160.90710242494515)
(462.5141361237204,166.74627623038668)
(454.96030468918127,170.1767883117181)
(467.8819619866749,166.58402747607437)
(486.751050131591,151.08818043168827)
(493.6545103038734,156.89878408364342)
(495.1522661745987,176.97165640400675)
(396.5751906950393,180.54391801916933)
(417.25665631580216,195.41037541776467)
(411.56196677134915,206.15694181904445)
(410.034019548987,198.70767707256618)
(419.2815328751773,196.00626547664461)
(434.0003255593383,185.78542852267424)
(436.0568650057295,183.08700501963585)
(431.6629225523103,198.1547040777396)
(429.30116978633157,201.20125231056312)
(398.4272326595311,219.33150149567268)
(416.2111996951488,237.7019682711317)
(410.5898307867963,230.83053610184652)
(426.3455793168721,210.67178831788328)
(424.62243458124567,228.2121921429187)
(446.3745725303056,229.84417566940294)
(453.27125745381306,203.58288969490195)
(476.6435929148879,202.52351068777136)
(490.9977579638538,190.63547051041724)
(487.4203715396924,192.8138301182081)
(506.72587119186596,182.70984518577302)
(490.072975258434,197.20180743658466)
(499.4117142342818,201.21045099785715)
(507.4114557974656,203.568478034135)
(499.9285940004868,200.3810452967877)
(463.6295943072347,212.4469309240792)
(459.1141675836966,209.62211561521735)
(457.0154577840425,232.12404575936273)
(452.2684025517988,228.0114177593453)
(456.10529126862707,226.52235040473283)
(477.6231097489605,227.69842908685968)
(476.43072513593324,225.01735933768038)
(478.9299367801067,230.23908651322034)
(477.5862856458658,227.62664016446746)
(484.8638258819169,209.1722743092929)
(504.1334777898777,220.72178048378515)
(486.8902937602219,232.1532247956174)
(490.45349694360846,227.15796553444812)
(487.7841743439342,226.77455326776493)
(495.0833255649783,233.65671289344573)
(389.60991808159736,269.2420863960665)
(393.0962512113233,313.86075624240414)
(391.87564127726046,316.33690556149327)
(390.00928081552655,334.3017816052792)
(392.7752097397235,337.3337560877096)
(390.7137183283632,344.724646110034)
(409.8909624073508,247.38554747624374)
(413.28188259447995,251.76572332586784)
(405.62902993829584,261.2925189433756)
(433.3508903522967,244.66160260528557)
(447.43026563449257,238.526598485396)
(438.71933550280903,251.09883747326433)
(438.5584348530655,252.67870546880982)
(445.35490060335474,247.41876583304656)
(424.3777529101676,267.3264868540779)
(436.967420986369,264.29803452082035)
(426.88146600737286,266.19921614822334)
(449.9803816093986,267.0424376037416)
(397.4346813974204,277.94823474466125)
(406.39779627767143,280.0485650731149)
(419.36484824790944,274.1554663360598)
(394.54463361652665,295.47412529612103)
(393.8131638491714,282.32288952326013)
(395.2436617700139,294.4459801203388)
(407.7987992356583,293.5705309929756)
(415.84218405154274,285.1704121640525)
(419.1389327191107,285.4019190413459)
(432.5747824215591,274.258568735974)
(436.4916062574007,269.42185003812466)
(433.80003488353134,273.10999979944023)
(425.7756570272328,278.55714618513787)
(447.0664673917137,279.1156217930611)
(428.49522882870417,294.9005200354381)
(433.89959438977587,286.2183675038968)
(423.74679576280334,285.26604004680576)
(427.7621405160022,292.8252010136341)
(432.7526102997192,288.94139624066423)
(441.10728454959053,289.0333491197566)
(451.3755631444626,288.0368556746961)
(442.19179660015834,296.05370035094177)
(467.76744591428997,251.85122801072401)
(480.2386473836127,254.96564566274503)
(467.34431338665195,254.17609735220702)
(471.5219094112516,257.3786240059813)
(471.86316288238095,265.8433686208954)
(485.2609582071493,249.77137821982774)
(494.32102741860376,246.24895072040556)
(485.07518459041466,250.6692249087136)
(509.83099006733937,245.79281179056687)
(498.99362993521515,240.87261530420238)
(483.27773920064226,261.7633386184113)
(482.93179396815117,260.09983911549017)
(482.0365965237128,263.2716376428323)
(484.45930890719796,257.7418377876835)
(502.47703570852605,257.872205373319)
(509.2852032355354,264.5353200172359)
(456.1782570938758,270.5561061056774)
(478.89683502377625,272.69305384929754)
(453.15250343002185,288.0014054173955)
(452.633942588825,295.1977166720395)
(453.70907826290113,290.0457854285728)
(492.8096816030627,277.9131161331394)
(506.20138391960666,279.8947691740634)
(486.2870778334824,289.8692544438237)
(484.77353283487696,292.3782798218695)
(495.86240163096977,288.92565933686234)
(492.4344349802527,296.5090783057485)
(506.22520059568694,292.26119482791444)
(497.01877968824397,285.0983431572645)
(508.81146361419337,294.42065933478955)
(411.2354476272549,323.38019257811123)
(418.112094723891,325.2115856244718)
(439.07424591227607,299.43133197476436)
(438.68885105255515,307.444986252313)
(424.98671660556647,313.2064973494822)
(426.1123931421739,320.1047514601462)
(426.0339144628248,316.70376716134587)
(433.9019094221204,325.90439042032483)
(400.9493585164435,340.0032986955982)
(400.948100891876,334.6860060696812)
(410.51391087917216,337.96826052657616)
(393.9903892013617,342.47942047537896)
(398.98278349979057,343.8842739044466)
(403.6555821592771,343.1533945539103)
(424.70150517112984,342.3531051863275)
(460.762151499623,299.99037628874703)
(452.4617704074201,299.9271684543336)
(457.82661153377114,301.560557751823)
(461.4475210136642,305.0098651893814)
(468.4123379657418,303.16771585090225)
(465.26515484251775,324.00345768884677)
(469.4240930927107,322.2346412703995)
(478.6099887927953,311.70815598432347)
(504.1457891288517,306.3025661276307)
(495.47185484162026,312.84298304820345)
(490.2767263093125,323.97864395807835)
(489.9075545148323,316.3718946495748)
(508.1197607742271,321.5568619102233)
(509.00783436713436,325.0402565928974)
(458.4037935046339,331.1565067792154)
(461.80559180540183,329.0171384917737)
(476.14663326554955,326.8409896224183)
(481.04724058416707,340.2835338576902)
(460.8540383379884,347.789194999492)
(458.19258782267093,347.1217909596886)
(490.7430040127465,332.17956646369225)
(496.10625373892276,337.955450765852)
(497.84414274165545,336.786003862552)
(556.383388105015,73.10461414915099)
(564.6784603805772,81.525084923451)
(567.7079293368251,82.38076529325477)
(565.4378076720861,104.39853927221421)
(547.1905115172748,112.43285637636063)
(557.7711320531869,114.36011986146414)
(561.8501392219642,110.75741835819736)
(593.2851168564317,70.60826331852368)
(595.4539703666696,87.54229266782536)
(591.591688712911,87.05938273595763)
(598.6685652251681,70.1745502341901)
(598.821029793955,83.49707210242457)
(576.0412049154095,92.52386115351317)
(591.6905100050828,94.69961633540856)
(570.3355149287427,108.36440362390769)
(582.5148173698386,113.2712046631053)
(570.6918814736451,107.41565576653684)
(574.3298247395941,109.33401065191055)
(585.2972142587606,107.44788543624466)
(588.6938445776982,107.23042588901856)
(596.3801431240643,118.61531524608077)
(626.2709825197649,105.87969801680006)
(616.1910686107259,97.93073213864736)
(625.4520863752832,92.75545592296942)
(613.614553225703,101.66624349186225)
(631.2411830875185,76.17821365403151)
(645.6293731503624,70.1967564602812)
(655.0650154099438,77.03067022554333)
(634.1834266170345,89.07629465026668)
(639.6614565406103,81.36390899468805)
(632.7990602974389,84.55133609280105)
(640.4826481659126,85.52052787169194)
(638.8641302825581,77.86201888701288)
(667.0798267910006,69.52489045815412)
(665.6494427705655,75.97158487004387)
(659.2288030117886,75.63335823967057)
(672.9453708919722,77.40541102960822)
(658.0832439410808,80.51832790850287)
(658.7859118728086,81.08618254468277)
(685.5808194396787,78.04413476092452)
(629.1408151148318,93.81683179296783)
(639.0364079679681,93.193484614108)
(646.977703195899,93.6327702180757)
(654.3161871456055,113.33452362952511)
(662.1894200053088,96.73939962127375)
(670.7024485056097,102.03271108428925)
(656.9102156070029,103.35111397233027)
(660.8534969970274,108.09069201755247)
(659.0610009450379,108.63395463250492)
(661.2609644858379,114.83897020524762)
(684.2243010110914,117.11320838371878)
(683.6211721949276,110.18237943037752)
(672.7462454051658,115.19388653412989)
(705.0773955187575,69.79121520755643)
(696.072137545989,87.02680993570033)
(734.0247807371228,69.7052570505711)
(723.3974222618033,89.91548998637438)
(728.3700733062742,82.30795843595308)
(716.9160074825948,80.45701636146205)
(728.5014440271376,77.99613110568436)
(729.14036204023,78.02589545803107)
(735.0449605596069,86.90066352518741)
(691.6293675887431,93.37113473555283)
(709.2186377608828,116.40338113466163)
(706.8526086488179,117.75187565393554)
(702.808499364807,106.79574759312632)
(701.9309677905535,107.26508558716131)
(722.375888529024,113.6595670207266)
(721.0584351417438,114.73872536067131)
(730.706832302916,120.15917675293093)
(548.4903169876878,133.15658484177126)
(568.3641040372207,132.40013966848574)
(540.6061715426019,150.51313219706327)
(560.1987113949749,146.11142139831878)
(556.0841397362269,143.19462110954288)
(556.0361059508306,136.3672665591473)
(524.2620950264333,156.30766275259214)
(536.1668762403391,157.23165697408126)
(521.1830713209665,177.6930986514389)
(549.0517707775513,152.79505672454775)
(546.5435597104006,159.47411301945596)
(549.3281453412569,154.5494221479591)
(560.244378518519,161.4688253058025)
(557.1945808844318,158.93670678230336)
(558.7987448820274,153.20169270041757)
(552.8332872879816,175.53621484270036)
(544.3921561338414,177.82376096039627)
(550.1100952903919,177.35914521630662)
(563.8580718895369,178.56557586563014)
(566.9655564881143,169.1695430377501)
(567.0635904344938,178.39871135699383)
(558.4558406278279,168.02692122970774)
(554.8119320909049,170.17259761598018)
(567.275309002911,174.9769810278704)
(570.824770482493,125.9470862136107)
(592.2891213342765,138.17864567421697)
(596.3943633135735,145.05186507225608)
(607.9457552333306,130.6111630737196)
(607.7047182971061,134.971082311477)
(611.2506549498609,133.86383074810539)
(627.0759689253177,132.77329512144632)
(614.5656245593298,125.0289616635344)
(611.3522361921089,136.1348479827284)
(613.1348384480847,144.00026498504042)
(572.8101469175638,150.6168289688936)
(587.0068578650664,157.10901853934212)
(569.5927806776657,169.13102342210948)
(614.0667601139835,154.08443518695722)
(606.7043037751909,172.95167395066915)
(600.6197696753868,171.40570685445977)
(609.5389563706855,178.25962661870375)
(623.4064413312256,175.36146697291292)
(534.072012143134,181.255625518525)
(523.1329494635224,204.6441898381364)
(511.05742599416783,205.15033935453613)
(534.1506202246021,206.0731297206769)
(546.3082691163496,185.89074467650363)
(540.6120595534425,181.66669768508626)
(548.9440073953515,187.80529116688962)
(553.1316864599108,182.6722941270374)
(556.6781176357294,181.1578555915558)
(565.0792321736349,189.91634880983446)
(547.0445836421668,196.13162122099897)
(547.327322468821,206.07804852333345)
(557.6145568617687,196.02111566571398)
(511.8365077808983,223.98581712473674)
(511.3963298513254,224.83893479918015)
(548.6238234422262,209.23971081618413)
(546.0013683647785,217.20788391192275)
(552.4488434214434,213.40524663312834)
(546.0969227959976,217.16205926815314)
(557.8337278761801,210.81991566434164)
(556.861417914201,210.64945308002552)
(563.021689005953,220.43916480902726)
(555.6158162418709,223.38688752898793)
(564.7823639308957,219.67036968505857)
(543.6648649250769,234.7827218033189)
(542.0676917799345,234.0085421835493)
(547.9753471298733,234.57836619910654)
(550.7545133349565,230.84769349249518)
(558.5799372687774,235.41334088297032)
(576.7059470799993,186.5167195116868)
(571.326318243033,190.44350907379925)
(596.4593415133959,194.05476731853463)
(584.9719030110693,193.12823620547442)
(587.07224918325,192.31610058512354)
(587.9205734932203,185.09918171651418)
(594.9084490917531,186.06735480874477)
(582.1761990682505,203.5827354126908)
(580.1882507301659,208.73473456128136)
(574.9488665766125,205.1644418120478)
(584.7994481174873,208.96942542562556)
(595.444175245746,201.0373900507268)
(584.7736337833028,199.7940593816943)
(584.0291290284208,205.31305944498035)
(590.3430085005658,206.35497044408731)
(604.8408190019023,192.74008660004972)
(612.4898961181583,180.50618462815578)
(623.2913996060802,182.26480637956013)
(615.7823208248991,179.95184914381178)
(608.7508559917185,204.8935243749861)
(621.6946530297997,205.28408116623)
(577.7180624475585,220.31019268913593)
(592.5978152037893,219.68379438504223)
(582.7876797116255,224.3798850580626)
(577.9212636736764,233.26153334434957)
(588.9755646199073,226.19377285435036)
(615.1597777868101,210.1088478005874)
(614.1771315159297,218.84755096398402)
(602.1481204776842,228.69437482984637)
(626.0047483082277,234.10256280932077)
(625.7676062799029,228.75978309638617)
(614.6847723177775,232.23930362442354)
(624.9282028791503,227.70594793373664)
(639.6147329329732,125.23931084418984)
(648.9815204602145,128.002239113973)
(656.1064458425587,126.47780327525268)
(630.4699346922962,136.57780443757167)
(645.0267408760968,147.75850152420387)
(669.7132687026126,126.36709687574938)
(665.9736555284388,145.3609181633366)
(660.9694447707369,146.15648009787284)
(659.3599300118542,148.3054172159436)
(657.4847592994388,143.96534556122356)
(682.0745235530608,146.57863338339916)
(634.20034399777,155.9776902051255)
(633.9988182072971,163.01671414386408)
(630.8139286223225,170.74191049921143)
(651.3855464315678,166.06700084459163)
(651.4923505111594,177.03774770843864)
(653.3847268650999,177.8856620179855)
(669.8641328565941,152.76513342926478)
(681.141663359478,162.71102873813896)
(672.9208854865146,154.253213994077)
(669.9751029515758,168.1785825190292)
(677.8194099885923,166.00255958918785)
(677.7383238486057,179.02151185591072)
(695.7834137045404,131.65975970019392)
(704.764426379822,134.20700345405743)
(710.5566955265876,129.24156491037132)
(705.1443943731839,141.68145972488895)
(712.7134239055131,138.91210536711722)
(743.5325474683482,131.34001057148103)
(741.3410660940444,131.49829360104732)
(736.0894204906788,130.40428914467591)
(739.7806076630555,121.4317980516139)
(715.3683055810828,143.0488408732114)
(705.2654339331355,155.4074084966997)
(710.7509312904655,161.09187416642453)
(692.567809557056,179.06461389322698)
(703.2954026915523,177.7178397445652)
(737.1256267604941,154.861774366313)
(731.8142893914978,158.18848937937082)
(730.4947530371012,165.4960373177695)
(639.5332649288848,187.51058995812588)
(653.329571842236,192.3340947009042)
(653.2174566818832,184.95958594396558)
(656.1972348398499,188.3235128509345)
(628.2548434195087,195.89349535171436)
(638.1687499667077,202.9129711243889)
(641.2877786717304,202.67187204547565)
(639.3258435945874,202.36094020858854)
(648.3928735696842,196.11651228527342)
(683.2562161083965,180.6278506664869)
(672.6554473443626,198.91038898447107)
(644.4864479701369,210.49270195940147)
(644.063387522714,215.2928865996921)
(639.0552262741217,234.7071915573987)
(636.1943715861158,233.50863808605936)
(650.7082973705682,225.75392522048617)
(670.270525853329,209.5313439363191)
(664.7952626661458,215.08921493183516)
(660.1217052252287,221.44211004066335)
(678.2639934654385,215.38870942598612)
(672.7554470599116,213.2516037803182)
(677.1183830442046,222.09906363522612)
(667.2243995661828,228.82546186551986)
(685.3852143415259,231.12424275435342)
(688.9489198708362,182.81091183013064)
(690.0292659860014,192.3197771552567)
(695.2205081719198,207.58787832939834)
(705.9927761843348,201.1638249030765)
(725.0592536840392,182.7691122927746)
(739.7425127348976,180.22569600875863)
(728.2224277488851,199.25374270880906)
(700.9513703851579,219.81238432121313)
(707.3698116393309,221.34412048647619)
(702.1661643207675,224.72022162366227)
(704.9043264662076,237.74367516771213)
(724.03399722877,210.66412889283117)
(718.291392794801,212.6702569323976)
(728.3861030269071,223.20905813700335)
(731.834101111184,214.70873125934293)
(725.9112592101708,233.19531250837855)
(718.3340209495796,227.95762264832354)
(735.7400914120572,233.27250226247878)
(744.1678922580421,235.45836743080633)
(733.9635301605119,230.5467562240774)
(738.9503071557501,226.0212874500641)
(744.5848320398252,123.81940889616473)
(744.4064019847914,139.25229072376374)
(539.0286515376727,246.38100825621888)
(534.4843615546699,261.04067838123086)
(530.2785077117754,261.6402873894817)
(548.839047804496,252.09557466951674)
(549.8676781127076,241.58540711289095)
(543.6362405927696,245.67160014353192)
(544.9654423252382,246.58074774046156)
(558.8059350242938,243.99061008996603)
(562.5672201503776,249.58129130000174)
(561.8405654367617,248.64122914821792)
(556.3201715427085,239.13669935198618)
(556.6449958620365,243.6413400145649)
(546.1771857091595,261.60048340980507)
(551.0090411827618,260.31846581774766)
(549.5493896979771,266.82871461976924)
(550.1441956410722,263.30720692296035)
(567.358525166763,266.53910673471717)
(555.7981573489533,263.6530895348758)
(533.3903234976224,277.50235508273954)
(539.5406478387058,272.3622744872117)
(513.9373850255545,289.8649955414668)
(516.1675141429112,287.0906738962778)
(535.9586830392175,290.9683274111611)
(527.9539243744696,283.81566476349616)
(553.301750423786,272.9012557204018)
(553.0063856647287,279.5090907843017)
(541.5983867305979,273.4826139776625)
(542.7566609119065,286.66314592124013)
(547.2306702667206,289.40376955627255)
(564.7891552258078,290.9395848349534)
(581.8911894379025,249.74207677708614)
(577.5148612847601,247.83953027965532)
(581.0379507553881,247.87810963976415)
(581.5158778491415,245.90054269926566)
(587.5169837840144,250.71346095280336)
(587.6753289734772,242.5899027762091)
(583.8213380529971,252.77755210374136)
(594.7719415607411,246.27360534878608)
